task,base_sample_id,image_filename,query,expression_structure,target_category,target_coco_match_iou,same_category_distractors,gt_area_ratio,baseline_state,result_state,transition,baseline_iou,result_iou,iou_delta,baseline_box,result_box,gt_box,candidate_applied,baseline_zero_box_class,baseline_zero_match_category,baseline_zero_match_iou,result_zero_box_class,result_zero_match_category,result_zero_match_iou
t4_caption_grounding,hallu_000012_COCO_train2014_000000567301,COCO_train2014_000000567301.jpg,the couch next to the vase,relation,couch,1.0,1,0.1744140970052083,valid_zero,overlap,valid_zero_recovered,0.0,0.686852986205292,0.686852986205292,"[465.0,21.0,640.0,470.0]","[0.0,235.0,316.0,476.0]","[0.79,237.12,221.92999999999998,479.40999999999997]",True,other_category_or_reference,person,0.9645309182200124,,,0.0
t4_caption_grounding,hallu_000017_COCO_train2014_000000461281,COCO_train2014_000000461281.jpg,the person holding the frisbee,relation,person,1.0,3,0.14907612083333333,overlap,overlap,nonzero_remained_nonzero,0.8885952357701372,0.9061182880300064,0.017523052259869165,"[250.0,54.0,360.0,300.0]","[250.0,49.0,360.0,300.0]","[248.88,34.04,356.5,300.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000018_COCO_train2014_000000506011,COCO_train2014_000000506011.jpg,the cake on the dining table,relation,cake,1.0,1,0.0636797555620609,overlap,overlap,nonzero_remained_nonzero,0.8642869190975742,0.8676675878144785,0.003380668716904345,"[362.0,227.0,570.0,316.0]","[364.0,227.0,570.0,318.0]","[356.95,231.25,558.46,317.61]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000022_COCO_train2014_000000441108,COCO_train2014_000000441108.jpg,the person holding the child,relation,person,1.0,1,0.35382316113281254,overlap,overlap,nonzero_remained_nonzero,0.981715965677094,0.9667811820221999,-0.01493478365489409,"[46.0,68.0,314.0,476.0]","[45.0,69.0,317.0,470.0]","[44.32,69.73,312.43,475.14000000000004]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000023_COCO_train2014_000000560809,COCO_train2014_000000560809.jpg,the bed next to the nightstand,relation,bed,1.0,1,0.5143796052631578,overlap,overlap,nonzero_remained_nonzero,0.43278770232458363,0.4335025334050693,0.000714831080485645,"[53.0,155.0,378.0,408.0]","[54.0,156.0,378.0,409.0]","[115.54,150.14,638.74,413.15]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000024_COCO_train2014_000000016547,COCO_train2014_000000016547.jpg,the catcher behind the batter,relation,person,1.0,2,0.15569688281249996,overlap,overlap,nonzero_remained_nonzero,0.9252809605173996,0.9103038091704607,-0.014977151346938888,"[119.0,50.0,295.0,222.0]","[119.0,50.0,287.0,224.0]","[117.17,50.64,293.33,231.64999999999998]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000025_COCO_train2014_000000407806,COCO_train2014_000000407806.jpg,the person holding the cell phone,relation,person,1.0,3,0.685167025390625,overlap,overlap,nonzero_remained_nonzero,0.9783341431683256,0.9701024761455151,-0.008231667022810418,"[182.0,14.0,640.0,476.0]","[184.0,15.0,640.0,470.0]","[178.18,15.03,636.36,474.41999999999996]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000026_COCO_train2014_000000532603,COCO_train2014_000000532603.jpg,the donut in front of the cup,relation,donut,1.0,2,0.10100267361111114,overlap,overlap,nonzero_remained_nonzero,0.12894315873849901,0.0929439374498563,-0.03599922128864272,"[125.0,230.0,295.0,360.0]","[125.0,240.0,296.0,360.0]","[102.97,126.89,270.81,265.54]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000028_COCO_train2014_000000321594,COCO_train2014_000000321594.jpg,the umbrella held by the person,relation,umbrella,1.0,1,0.05199406074438203,overlap,overlap,nonzero_remained_nonzero,0.017360153764573404,0.6531631148781328,0.6358029611135594,"[159.0,2.0,520.0,445.0]","[34.0,290.0,178.0,445.0]","[83.36,288.65,178.07,445.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000030_COCO_train2014_000000053601,COCO_train2014_000000053601.jpg,the person holding a hot dog,relation,person,1.0,1,0.3652909488932291,overlap,overlap,nonzero_remained_nonzero,0.964256881617121,0.12283366534071888,-0.8414232162764022,"[116.0,95.0,408.0,476.0]","[340.0,50.0,640.0,476.0]","[114.34,100.31,409.89,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000031_COCO_train2014_000000260248,COCO_train2014_000000260248.jpg,the bowl of oranges next to the sandwich,relation,bowl,1.0,3,0.12821404671167247,overlap,overlap,nonzero_remained_nonzero,0.8996336360835536,0.8843123485204795,-0.01532128756307416,"[388.0,320.0,588.0,559.0]","[389.0,317.0,589.0,560.0]","[386.55,331.6,585.64,568.1800000000001]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000033_COCO_train2014_000000303144,COCO_train2014_000000303144.jpg,the person next to the curly-haired person,relation,person,1.0,3,0.12055756733021081,overlap,overlap,nonzero_remained_nonzero,0.5366764089447048,0.6771044290721218,0.14042802012741695,"[458.0,107.0,640.0,415.0]","[458.0,107.0,640.0,349.0]","[450.73,105.22,599.4300000000001,326.78]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000036_COCO_train2014_000000095257,COCO_train2014_000000095257.jpg,the elephant in front of the person,relation,elephant,1.0,2,0.37765876822916666,overlap,overlap,nonzero_remained_nonzero,0.9695835778106996,0.9557272482116894,-0.013856329599010175,"[72.0,0.0,488.0,277.0]","[74.0,0.0,489.0,275.0]","[69.03,0.9,484.30999999999995,280.27]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000037_COCO_train2014_000000522240,COCO_train2014_000000522240.jpg,the bowl with a spoon next to the pizza,relation,bowl,1.0,2,0.09632689321095572,overlap,overlap,nonzero_remained_nonzero,0.8250638439515203,0.8215733576491764,-0.0034904863023439425,"[0.0,294.0,211.0,415.0]","[0.0,294.0,212.0,415.0]","[0.0,303.46,210.67,429.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000038_COCO_train2014_000000043813,COCO_train2014_000000043813.jpg,the person in front of the truck,relation,person,1.0,2,0.12054111328125001,overlap,overlap,nonzero_remained_nonzero,0.0898223356777392,0.09010690138300391,0.00028456570526470826,"[128.0,124.0,337.0,637.0]","[128.0,124.0,337.0,635.0]","[304.14,216.22,406.49,578.02]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000039_COCO_train2014_000000409751,COCO_train2014_000000409751.jpg,the person on the TV screen,relation,person,1.0,1,0.07976059662441039,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[88.75,105.28,221.82,267.93]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000044_COCO_train2014_000000537371,COCO_train2014_000000537371.jpg,the person with blue shirt,attribute,person,1.0,1,0.10933759943181814,overlap,overlap,nonzero_remained_nonzero,0.8007367972154721,0.7872173458205899,-0.013519451394882198,"[178.0,0.0,338.0,165.0]","[179.0,0.0,340.0,165.0]","[166.78,0.67,330.66999999999996,183.83999999999997]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000045_COCO_train2014_000000069700,COCO_train2014_000000069700.jpg,the person in front of the bookshelf,relation,person,1.0,2,0.36470592773437494,overlap,overlap,nonzero_remained_nonzero,0.9460644051671704,0.9428190632515763,-0.0032453419155941132,"[73.0,23.0,325.0,352.0]","[74.0,25.0,326.0,352.0]","[67.05,24.74,322.46999999999997,346.41]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000051_COCO_train2014_000000482252,COCO_train2014_000000482252.jpg,the motorcycle next to the person,relation,motorcycle,1.0,1,0.18094779935747665,overlap,overlap,nonzero_remained_nonzero,0.05032301681506621,0.9226630869953628,0.8723400701802966,"[284.0,126.0,580.0,374.0]","[84.0,145.0,306.0,351.0]","[81.64,141.04,311.3,356.86]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000054_COCO_train2014_000000318574,COCO_train2014_000000318574.jpg,the bicycle in front of the person,relation,bicycle,1.0,3,0.3301459463028169,overlap,overlap,nonzero_remained_nonzero,0.37653216376647797,0.04127376383276156,-0.3352583999337164,"[326.0,14.0,541.0,320.0]","[0.0,97.0,264.0,395.0]","[205.97,0.0,630.11,212.22]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000055_COCO_train2014_000000555211,COCO_train2014_000000555211.jpg,the couch next to the coffee table,relation,couch,1.0,2,0.15122781282688283,overlap,valid_zero,nonzero_regressed_to_zero,0.032421677208555814,0.0,-0.032421677208555814,"[0.0,167.0,237.0,357.0]","[0.0,336.0,437.0,476.0]","[214.95,155.77,542.48,297.02]",True,,,0.0,wrong_same_category_instance,couch,0.9105475939849624
t4_caption_grounding,hallu_000060_COCO_train2014_000000519685,COCO_train2014_000000519685.jpg,the person sitting on the couch,relation,person,1.0,3,0.08846923423423424,valid_zero,overlap,valid_zero_recovered,0.0,0.9456777293237382,0.9456777293237382,"[146.0,10.0,330.0,332.0]","[28.0,79.0,130.0,231.0]","[27.76,82.01,128.41,228.36]",True,wrong_same_category_instance,person,0.9168094715090992,,,0.0
t4_caption_grounding,hallu_000061_COCO_train2014_000000230160,COCO_train2014_000000230160.jpg,the person in front of the skis,relation,person,1.0,3,0.13456206295763598,overlap,overlap,nonzero_remained_nonzero,0.11374126684793931,0.10354369709385537,-0.010197569754083938,"[454.0,71.0,567.0,453.0]","[456.0,70.0,568.0,459.0]","[355.65,74.38,480.02,405.37]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000068_COCO_train2014_000000477156,COCO_train2014_000000477156.jpg,the couch next to the TV,relation,couch,1.0,1,0.07499249121779861,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[492.2,283.81,640.0,422.47]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000069_COCO_train2014_000000534347,COCO_train2014_000000534347.jpg,the cat next to the person,relation,cat,1.0,1,0.1828139411764706,overlap,overlap,nonzero_remained_nonzero,0.967643689317777,0.9384715194941315,-0.029172169823645455,"[102.0,102.0,261.0,415.0]","[98.0,104.0,261.0,415.0]","[102.13,101.74,258.45,419.84000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000070_COCO_train2014_000000125247,COCO_train2014_000000125247.jpg,the couch next to the coffee table,relation,couch,1.0,1,0.12288776238207552,overlap,overlap,nonzero_remained_nonzero,0.02345850860408086,0.944769574440225,0.9213110658361442,"[228.0,229.0,460.0,343.0]","[450.0,247.0,640.0,415.0]","[445.84,246.21,638.73,419.09000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000074_COCO_train2014_000000190469,COCO_train2014_000000190469.jpg,the person behind the vegetables,relation,person,1.0,2,0.05374317028985508,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[192.0,28.0,312.0,211.0]","[194.0,28.0,307.0,215.0]","[396.32,0.47,483.0,192.13]",True,wrong_same_category_instance,person,0.647597162328166,wrong_same_category_instance,person,0.6174803162754973
t4_caption_grounding,hallu_000076_COCO_train2014_000000136232,COCO_train2014_000000136232.jpg,the sandwich on the plate,relation,sandwich,1.0,2,0.13790011996600415,overlap,overlap,nonzero_remained_nonzero,0.17725380126050413,0.8756442297385874,0.6983904284780832,"[0.0,48.0,476.0,548.0]","[104.0,326.0,410.0,457.0]","[100.74,315.1,409.73,451.63]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000078_COCO_train2014_000000554598,COCO_train2014_000000554598.jpg,the couch next to the window,relation,couch,1.0,1,0.3315046349299065,overlap,overlap,nonzero_remained_nonzero,0.14386655912460583,0.16233645545865102,0.018469896334045194,"[125.0,161.0,332.0,280.0]","[126.0,159.0,340.0,287.0]","[41.42,209.86,468.5,422.48]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000083_COCO_train2014_000000565360,COCO_train2014_000000565360.jpg,the fat person in front of the sports ball,relation,person,1.0,3,0.08572923717248906,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[127.11,55.3,229.95,299.65]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000084_COCO_train2014_000000376258,COCO_train2014_000000376258.jpg,the person holding the pizza,relation,person,1.0,1,0.13704911718749999,overlap,overlap,nonzero_remained_nonzero,0.907843190754234,0.8166244773192157,-0.0912187134350183,"[300.0,170.0,640.0,330.0]","[298.0,170.0,640.0,350.0]","[296.16,161.44,640.0,324.7]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000094_COCO_train2014_000000483992,COCO_train2014_000000483992.jpg,the dining table with pizza on it,relation,dining table,1.0,1,0.06724132482394368,valid_zero,overlap,valid_zero_recovered,0.0,0.28871263346877074,0.28871263346877074,"[0.0,48.0,281.0,406.0]","[0.0,364.0,557.0,497.0]","[168.28,410.33,433.04999999999995,491.11]",True,other_category_or_reference,person,0.8947576872295296,,,0.0
t4_caption_grounding,hallu_000096_COCO_train2014_000000025628,COCO_train2014_000000025628.jpg,the dining table in front of the chairs,relation,dining table,1.0,1,0.17248185481770834,overlap,overlap,nonzero_remained_nonzero,0.9089240997397615,0.8389542307053838,-0.06996986903437774,"[138.0,284.0,430.0,469.0]","[140.0,285.0,467.0,469.0]","[138.07,294.47,435.78,472.45000000000005]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000098_COCO_train2014_000000299544,COCO_train2014_000000299544.jpg,the dining table with the pizza on it,relation,dining table,1.0,2,0.7354294341919775,overlap,overlap,nonzero_remained_nonzero,0.7050258506924091,0.7004036106904453,-0.004622240001963762,"[0.0,284.0,612.0,609.0]","[0.0,284.0,612.0,612.0]","[1.38,154.12,612.0,605.22]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000099_COCO_train2014_000000010130,COCO_train2014_000000010130.jpg,the person next to the cell phone,relation,person,1.0,3,0.0736741162909836,valid_zero,overlap,valid_zero_recovered,0.0,0.8166314148037558,0.8166314148037558,"[406.0,42.0,627.0,205.0]","[465.0,279.0,608.0,415.0]","[471.14,284.99,618.91,421.24]",True,other_category_or_reference,cell phone,0.9005382197467292,,,0.0
t4_caption_grounding,hallu_000100_COCO_train2014_000000581563,COCO_train2014_000000581563.jpg,the car in front of the traffic light,relation,car,1.0,1,0.19729572672672668,overlap,overlap,nonzero_remained_nonzero,0.9758981795243212,0.9675571694429168,-0.00834101008140442,"[59.0,383.0,333.0,500.0]","[59.0,384.0,333.0,500.0]","[55.67,381.55,333.0,500.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000102_COCO_train2014_000000311988,COCO_train2014_000000311988.jpg,the wine glass next to the vase,relation,wine glass,1.0,3,0.08697220465829443,overlap,overlap,nonzero_remained_nonzero,0.9107186037844885,0.8952508165948707,-0.015467787189617832,"[445.0,119.0,562.0,307.0]","[445.0,119.0,560.0,307.0]","[442.65,120.34,563.22,317.93]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000105_COCO_train2014_000000115506,COCO_train2014_000000115506.jpg,the bowl with greens and carrots,object_only,bowl,1.0,1,0.37952483072916665,overlap,overlap,nonzero_remained_nonzero,0.9629486973572381,0.9715965549606003,0.008647857603362175,"[0.0,162.0,376.0,476.0]","[0.0,164.0,375.0,476.0]","[2.55,164.38,371.95,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000106_COCO_train2014_000000158853,COCO_train2014_000000158853.jpg,the skateboard on the ramp,relation,skateboard,1.0,1,0.10402890215611352,overlap,overlap,nonzero_remained_nonzero,0.19264307229020866,0.21192164047569537,0.019278568185486705,"[347.0,150.0,465.0,275.0]","[348.0,165.0,467.0,279.0]","[285.41,211.93,462.87,383.76]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000108_COCO_train2014_000000408292,COCO_train2014_000000408292.jpg,the chair in front of the desk,relation,chair,1.0,1,0.0519825352296451,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[233.34,0.33,375.37,112.53]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000111_COCO_train2014_000000087671,COCO_train2014_000000087671.jpg,the motorcycle next to the person,relation,motorcycle,1.0,2,0.14580720964566932,overlap,overlap,nonzero_remained_nonzero,0.7492488065482633,0.751008011239908,0.0017592046916447002,"[262.0,129.0,413.0,378.0]","[260.0,129.0,415.0,378.0]","[244.01,129.28,395.56,363.88]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000114_COCO_train2014_000000462080,COCO_train2014_000000462080.jpg,the orange next to the apple,relation,orange,1.0,3,0.0784356764705882,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[32.0,180.0,272.0,436.0]","[34.0,180.0,272.0,436.0]","[302.35,192.94,374.0,397.65]",True,wrong_same_category_instance,orange,0.9140664834664298,wrong_same_category_instance,orange,0.9214392985577139
t4_caption_grounding,hallu_000115_COCO_train2014_000000022953,COCO_train2014_000000022953.jpg,the person standing behind the chair,relation,person,1.0,2,0.0695652016867155,overlap,overlap,nonzero_remained_nonzero,0.6793990429057202,0.6708827513725167,-0.008516291533203435,"[329.0,0.0,427.0,162.0]","[334.0,0.0,426.0,159.0]","[331.89,0.0,424.68,229.35]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000119_COCO_train2014_000000525342,COCO_train2014_000000525342.jpg,the orange in front of the apples,relation,orange,1.0,1,0.22555730386416864,overlap,overlap,nonzero_remained_nonzero,0.9317772759869299,0.928014121766038,-0.0037631542208919067,"[226.0,159.0,473.0,409.0]","[226.0,159.0,473.0,408.0]","[225.44,164.64,469.56,417.14]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000120_COCO_train2014_000000314319,COCO_train2014_000000314319.jpg,the person holding the umbrella,relation,person,1.0,3,0.15216801229508198,overlap,overlap,nonzero_remained_nonzero,0.5653810358081047,0.5633935031530445,-0.0019875326550602423,"[140.0,154.0,404.0,415.0]","[140.0,156.0,407.0,415.0]","[185.74,218.38,388.70000000000005,423.27]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000122_COCO_train2014_000000097411,COCO_train2014_000000097411.jpg,the pizza slice next to the person,relation,pizza,1.0,2,0.08811812060889931,valid_zero,overlap,valid_zero_recovered,0.0,0.9599174006680171,0.9599174006680171,"[152.0,73.0,301.0,241.0]","[328.0,39.0,460.0,225.0]","[327.97,38.75,456.06000000000006,226.75]",True,wrong_same_category_instance,pizza,0.9629068384562711,,,0.0
t4_caption_grounding,hallu_000123_COCO_train2014_000000539475,COCO_train2014_000000539475.jpg,the baby in front of the bottle,relation,person,1.0,1,0.20589235911885248,overlap,overlap,nonzero_remained_nonzero,0.909126490822439,0.9060765057022072,-0.003049985120231802,"[89.0,343.0,362.0,550.0]","[89.0,345.0,360.0,547.0]","[87.53,341.69,371.65999999999997,539.72]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000124_COCO_train2014_000000286576,COCO_train2014_000000286576.jpg,the chair next to the bench,relation,chair,1.0,2,0.13174323413333333,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[115.15,239.53,226.53,461.31]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000126_COCO_train2014_000000355571,COCO_train2014_000000355571.jpg,the person next to the horse,relation,person,1.0,3,0.1761068823185012,overlap,overlap,nonzero_remained_nonzero,0.8729278919106664,0.8593780738251385,-0.01354981808552791,"[360.0,173.0,544.0,415.0]","[360.0,174.0,548.0,415.0]","[348.93,178.31,542.45,427.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000127_COCO_train2014_000000399138,COCO_train2014_000000399138.jpg,the person sitting next to the sandwich,relation,person,1.0,3,0.17378169736842108,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[337.0,169.0,588.0,475.0]","[340.0,169.0,587.0,475.0]","[29.89,199.61,226.29000000000002,468.6]",True,wrong_same_category_instance,person,0.9729171698068284,wrong_same_category_instance,person,0.9649660051357549
t4_caption_grounding,hallu_000137_COCO_train2014_000000310707,COCO_train2014_000000310707.jpg,the bed with a teddy bear on it,relation,bed,1.0,1,0.49697117333333335,overlap,overlap,nonzero_remained_nonzero,0.4791797629607528,0.4895412461158849,0.010361483155132079,"[10.0,41.0,345.0,406.0]","[0.0,0.0,364.0,500.0]","[1.3,0.0,375.0,249.35]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000140_COCO_train2014_000000356922,COCO_train2014_000000356922.jpg,the laptop in front of the person,relation,laptop,1.0,2,0.1652102213541667,overlap,overlap,nonzero_remained_nonzero,0.026138715307886737,0.021119242721387328,-0.005019472586499409,"[70.0,174.0,242.0,365.0]","[69.0,178.0,240.0,365.0]","[230.85,118.37,418.6,388.69]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000142_COCO_train2014_000000266880,COCO_train2014_000000266880.jpg,the teddy bear in the middle,relation,teddy bear,1.0,2,0.05794919433593752,overlap,overlap,nonzero_remained_nonzero,0.4810440858821176,0.5191966734422847,0.038152587560167095,"[289.0,235.0,386.0,330.0]","[284.0,235.0,390.0,336.0]","[289.08,239.46,404.49,393.71000000000004]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000143_COCO_train2014_000000278763,COCO_train2014_000000278763.jpg,the elephant next to the zebra,relation,elephant,1.0,1,0.05917523193359377,overlap,overlap,nonzero_remained_nonzero,0.3158315308037111,0.36192586232641494,0.04609433152270381,"[0.0,278.0,212.0,640.0]","[0.0,278.0,185.0,640.0]","[93.48,362.19,184.09,629.69]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000145_COCO_train2014_000000023996,COCO_train2014_000000023996.jpg,the potted plant next to the suitcase,relation,potted plant,1.0,2,0.05901659139554795,overlap,overlap,nonzero_remained_nonzero,0.8098219699839315,0.8082114776048588,-0.0016104923790727366,"[60.0,52.0,167.0,242.0]","[64.0,50.0,167.0,248.0]","[63.84,51.65,167.05,211.94]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000146_COCO_train2014_000000310518,COCO_train2014_000000310518.jpg,the dining table with pizza and bottles,relation,dining table,1.0,1,0.31302055859375,overlap,overlap,nonzero_remained_nonzero,0.5336474741512937,0.5149726828944245,-0.018674791256869105,"[0.0,212.0,472.0,476.0]","[89.0,206.0,475.0,476.0]","[36.67,299.54,569.53,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000149_COCO_train2014_000000278796,COCO_train2014_000000278796.jpg,the person sitting in front of the oranges,relation,person,1.0,1,0.05634928125000001,overlap,overlap,nonzero_remained_nonzero,0.6628290092716876,0.6741015519827741,0.011272542711086464,"[389.0,224.0,488.0,356.0]","[390.0,225.0,486.0,357.0]","[354.4,226.82,482.74,361.7]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000152_COCO_train2014_000000149566,COCO_train2014_000000149566.jpg,the dining table behind the teddy bear,relation,dining table,1.0,2,0.3179936807983683,overlap,overlap,nonzero_remained_nonzero,0.32113184041131637,0.31736342151436037,-0.003768418896956005,"[56.0,25.0,382.0,637.0]","[0.0,98.0,420.0,637.0]","[20.75,73.42,429.0,287.28000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000153_COCO_train2014_000000249974,COCO_train2014_000000249974.jpg,the apple next to the banana,relation,apple,1.0,2,0.17128131023622045,overlap,overlap,nonzero_remained_nonzero,0.8943918534996599,0.03379596420275211,-0.8605958892969078,"[15.0,52.0,170.0,196.0]","[156.0,47.0,284.0,149.0]","[16.1,59.68,168.73999999999998,202.19]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000156_COCO_train2014_000000105219,COCO_train2014_000000105219.jpg,the person next to the teddy bear,relation,person,1.0,3,0.37331898379629636,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[317.0,87.0,476.0,360.0]","[318.0,87.0,476.0,359.0]","[0.8,56.91,217.77,354.23]",True,wrong_same_category_instance,person,0.7066393464091003,wrong_same_category_instance,person,0.704063320426201
t4_caption_grounding,hallu_000157_COCO_train2014_000000086017,COCO_train2014_000000086017.jpg,the person next to the wine glasses,relation,person,1.0,1,0.05400908984374999,overlap,valid_zero,nonzero_regressed_to_zero,0.054481069946235604,0.0,-0.054481069946235604,"[2.0,1.0,640.0,359.0]","[0.0,0.0,124.0,95.0]","[483.24,2.03,620.27,92.84]",True,,,0.0,wrong_same_category_instance,person,0.727757608837467
t4_caption_grounding,hallu_000158_COCO_train2014_000000307082,COCO_train2014_000000307082.jpg,the truck in the snow,relation,truck,1.0,1,0.10677467213114751,overlap,overlap,nonzero_remained_nonzero,0.8401035436365474,0.8457658855057293,0.005662341869181908,"[358.0,189.0,576.0,330.0]","[358.0,190.0,576.0,330.0]","[355.36,191.14,555.0,337.29999999999995]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000160_COCO_train2014_000000473003,COCO_train2014_000000473003.jpg,the couch next to the fireplace,relation,couch,1.0,1,0.07376599178403755,overlap,overlap,nonzero_remained_nonzero,0.9349924459806991,0.9298091672599141,-0.005183278720784945,"[399.0,171.0,595.0,274.0]","[401.0,171.0,596.0,274.0]","[399.47,174.41,595.47,277.02]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000161_COCO_train2014_000000414499,COCO_train2014_000000414499.jpg,the snowboard next to the person,relation,snowboard,1.0,2,0.05429678860294119,valid_zero,overlap,valid_zero_recovered,0.0,0.9178256535668027,0.9178256535668027,"[118.0,135.0,183.0,384.0]","[420.0,135.0,483.0,387.0]","[422.13,143.26,482.3,388.71]",True,wrong_same_category_instance,snowboard,0.8499819476997107,,,0.0
t4_caption_grounding,hallu_000164_COCO_train2014_000000213754,COCO_train2014_000000213754.jpg,the dining table with a bowl of dessert,relation,dining table,1.0,2,0.32786806818181824,overlap,overlap,nonzero_remained_nonzero,0.4415045526024547,0.4377387000628957,-0.003765852539558967,"[54.0,277.0,238.0,421.0]","[54.0,278.0,239.0,420.0]","[1.66,216.1,285.92,427.22]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000166_COCO_train2014_000000250380,COCO_train2014_000000250380.jpg,the person in front of the dog,relation,person,1.0,1,0.09763271805273835,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[0.0,46.0,224.0,448.0]","[0.0,46.0,225.0,448.0]","[294.59,103.76,420.89,294.31]",True,wrong_same_category_instance,person,0.9857393234664626,wrong_same_category_instance,person,0.9813624463947791
t4_caption_grounding,hallu_000168_COCO_train2014_000000199134,COCO_train2014_000000199134.jpg,the person holding a tennis racket,relation,person,1.0,1,0.09641274563318777,overlap,overlap,nonzero_remained_nonzero,0.9367034844774018,0.9261926125994235,-0.010510871877978278,"[224.0,155.0,327.0,431.0]","[225.0,156.0,327.0,430.0]","[224.04,155.72,323.64,439.46000000000004]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000169_COCO_train2014_000000578702,COCO_train2014_000000578702.jpg,the broccoli next to the carrot,relation,broccoli,1.0,3,0.0972899045502092,overlap,overlap,nonzero_remained_nonzero,0.12190427032561947,0.7680611790598795,0.64615690873426,"[1.0,116.0,476.0,630.0]","[126.0,294.0,307.0,425.0]","[121.98,296.66,310.21,454.78000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000171_COCO_train2014_000000237617,COCO_train2014_000000237617.jpg,the plaid couch next to the wooden table,relation,couch,1.0,2,0.08190339788732394,overlap,overlap,nonzero_remained_nonzero,0.08518943057335211,0.08585447960402127,0.0006650490306691625,"[55.0,141.0,254.0,293.0]","[54.0,140.0,256.0,293.0]","[0.0,211.3,105.52,422.92]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000172_COCO_train2014_000000455543,COCO_train2014_000000455543.jpg,the tennis racket in the person's hand,relation,tennis racket,1.0,1,0.05950994955450734,overlap,overlap,nonzero_remained_nonzero,0.9551421958692361,0.9282530934727582,-0.026889102396477904,"[264.0,146.0,343.0,374.0]","[264.0,147.0,345.0,374.0]","[262.46,145.7,341.52,375.49]",True,,,0.0,,,0.0
